2.524																		
2.597	2.061																	
2.927	2.989	0.960																
2.102	4.044	3.177	4.149															
2.101	1.360	1.675	2.185	3.772														
2.299	2.160	2.057	0.797	4.485	0.771													
1.878	3.286	2.223	2.713	3.827	3.117	3.297												
2.794	1.746	1.440	2.508	4.107	1.195	2.027	3.327											
2.721	3.638	3.749	4.190	2.435	3.493	3.751	4.482	3.723										
2.735	3.287	3.801	4.212	2.922	2.962	3.813	4.143	3.457	0.872									
2.180	0.359	1.766	2.298	3.936	0.903	1.508	2.933	2.254	3.455	3.294								
2.551	2.588	3.190	3.932	2.894	1.924	3.232	3.709	2.992	0.990	0.508	2.590							
3.190	3.560	3.783	3.973	2.811	3.445	4.108	4.057	2.644	1.986	1.509	3.480	1.816						
2.127	2.961	3.231	2.995	3.950	2.611	2.692	3.437	3.087	3.624	3.574	2.482	3.176	3.891					
0.942	2.292	1.473	2.125	2.388	1.987	2.001	2.082	2.326	3.187	3.242	2.047	2.875	3.155	2.368				
1.666	2.563	1.738	2.587	2.390	2.253	2.409	2.963	2.704	2.267	2.676	2.265	2.223	3.013	2.708	0.804			
3.480	3.614	4.164	4.821	3.783	3.033	3.985	3.781	3.104	3.506	3.189	4.146	2.732	1.484	4.231	3.638	3.771		
3.171	3.093	3.093	3.762	3.310	2.806	3.611	4.186	1.014	2.682	2.708	3.165	2.918	0.000	3.877	3.006	2.991	0.712	
1.907	3.435	3.585	3.997	2.331	3.141	3.144	4.045	3.732	0.160	1.371	3.229	1.353	2.427	3.362	2.736	1.832	3.206	2.992
Ala	Arg	Asn	Asp	Cys	Gln	Glu	Gly	His	Ile	Leu	Lys	Met	Phe	Pro	Ser	Thr	Trp	Tyr

max-blo100sij
